yr,mn,sub,cst_n,cst,pty_n,pty,can,vv1,cv1,cvs1,pv1,pvs1,seat
2014,11,tennessee,tennessee 7,434,democrat,180,Daniel Cramer,157907,42280,0.267752538,42280,0.267752538,0
2014,11,new jersey,new jersey 2,244,republican,583,Frank A. LoBiondo,177148,108875,0.614599092,108875,0.614599092,1
2014,11,vermont,vermont 1,361,energy independence,786,Jerry Trudell,191504,2024,0.01056897,2024,0.01056897,0
2014,11,california,california 50,71,democrat,180,James H Kimber,157299,45302,0.287999288,45302,0.287999288,0
2014,11,california,california 3,24,republican,583,Dan Logue,150260,71036,0.472753893,71036,0.472753893,0
2014,11,ohio,ohio 1,300,democrat,180,Fred Kundrata,197383,72604,0.367833096,72604,0.367833096,0
2014,11,new york,new york 15,272,conservative,155,Eduardo Ramirez,61268,1047,0.017088856,1047,0.017088856,0
2014,11,texas,texas 6,326,libertarian,409,Hugh Chauvin,150996,3635,0.024073485,3635,0.024073485,0
2014,11,new jersey,new jersey 4,246,d-r party,850,Scott Neuman,164898,1608,0.009751483,1608,0.009751483,0
2014,11,louisiana,louisiana 3,176,republican,583,Bryan Barrilleaux,236268,22059,0.093364315,22059,0.093364315,0
2014,11,hawaii,hawaii 2,130,blank,4999,-990,187435,7020,0.037452984,7020,0.037452984,0
2014,11,minnesota,minnesota 4,216,democratic-farmer-labor,183,Betty McCollum,241637,147857,0.611897185,147857,0.611897185,1
2014,11,michigan,michigan 6,204,democrat,180,Paul Clements,208976,84391,0.403831062,84391,0.403831062,0
2014,11,california,california 52,73,republican,583,Carl DeMaio,191572,92746,0.484131293,92746,0.484131293,0
2014,11,florida,florida 1,88,democrat,180,Jim Bryan,235343,54976,0.23359947,54976,0.23359947,0
2014,11,georgia,georgia 10,124,democrat,180,I. K. “Kenneth” Dious,196480,65777,0.334777077,65777,0.334777077,0
2014,11,texas,texas 25,345,democrat,180,Marco Montoya,177883,64463,0.362389885,64463,0.362389885,0
2014,11,massachusetts,massachusetts 6,195,blank,4999,-990,278919,6700,0.024021311,6700,0.024021311,0
2014,11,texas,texas 30,350,democrat,180,Eddie Bernice Johnson,105793,93041,0.879462724,93041,0.879462724,1
2014,11,wisconsin,wisconsin 4,389,scattering,4998,Scattering,254892,355,0.001392747,355,0.001392747,0
2014,11,arizona,arizona 7,15,american's elect,801,Rebecca DeWitt,72454,3858,0.053247578,3858,0.053247578,0
2014,11,louisiana,louisiana 6,179,democrat,180,Richard Lieberman,332888,7309,0.021956334,7309,0.021956334,0
2014,11,iowa,iowa 3,162,republican,583,David Young,282066,148814,0.527585742,148814,0.527585742,1
2014,11,new york,new york 22,279,blank/void/scattering,4999,-990,175372,45521,0.259568232,45521,0.259568232,0
2014,11,tennessee,tennessee 6,433,independent,6064,Mike Winton,162097,9634,0.059433549,9634,0.059433549,0
2014,11,new york,new york 13,270,blank/void/scattering,4999,-990,91834,13632,0.148441754,13632,0.148441754,1
2014,11,minnesota,minnesota 2,214,democratic-farmer-labor,183,Mike Obermueller,245848,95565,0.388715792,95565,0.388715792,0
2014,11,arkansas,arkansas 4,21,libertarian,409,Ken Hamilton,206131,7598,0.036860055,7598,0.036860055,0
2014,11,new york,new york 20,277,conservative,155,-990,211965,17284,0.081541764,17284,0.081541764,0
2014,11,indiana,indiana 6,156,libertarian,409,Eric Miller,155071,7375,0.04755886,7375,0.04755886,0
2014,11,utah,utah 2,358,republican,583,Chris Stewart,146188,88915,0.608223657,88915,0.608223657,1
2014,11,louisiana,louisiana 5,178,republican,583,"""Ed"" Yarpley",326073,4594,0.01408887,4594,0.01408887,0
2014,11,new jersey,new jersey 11,253,republican,583,Rodney P. Frelinghuysen,174932,109455,0.625700272,109455,0.625700272,1
2014,11,illinois,illinois 11,143,democrat,180,Bill Foster,174772,93436,0.534616529,93436,0.534616529,1
2014,11,vermont,vermont 1,361,independent,6049,Randall Meyer,191504,1685,0.008798772,1685,0.008798772,0
2014,11,louisiana,louisiana 6,179,republican,583,Lenar Whitney,332888,19151,0.05752986,19151,0.05752986,0
2014,11,arizona,arizona 9,17,democrat,180,Kyrsten Sinema,162062,88609,0.546759882,88609,0.546759882,1
2014,11,arizona,arizona 6,14,democrat,180,W John Williamson,199776,70198,0.35138355,70198,0.35138355,0
2014,11,california,california 36,57,democrat,180,Rual Ruiz,134139,72682,0.541840926,72682,0.541840926,1
2014,11,massachusetts,massachusetts 3,192,blank,4999,-990,230789,9843,0.042649346,9843,0.042649346,0
2014,11,illinois,illinois 10,142,republican,583,Robert Dold,187128,95992,0.512975076,95992,0.512975076,1
2014,11,nevada,nevada 3,239,independent,6035,Steven St. John,145719,1344,0.009223231,1344,0.009223231,0
2014,11,new york,new york 8,265,conservative,155,Alan Bellone,95113,6673,0.070158653,6673,0.070158653,0
2014,11,arkansas,arkansas 1,18,libertarian,409,Brian Scott Willhite,196256,8562,0.043626692,8562,0.043626692,0
2014,11,california,california 10,31,democrat,180,Michael Eggman,125705,55123,0.438510799,55123,0.438510799,0
2014,11,new york,new york 21,278,republican,583,Elise M. Stefanik,181558,79615,0.438510008,79615,0.438510008,1
2014,11,arizona,arizona 3,11,independent,6002,F Sanchez,104428,43,0.000411767,43,0.000411767,0
2014,11,new york,new york 13,270,working families,758,-990,91834,4959,0.053999608,4959,0.053999608,0
2014,11,ohio,ohio 11,310,republican,583,Mark Zetzer,172566,35461,0.205492391,35461,0.205492391,0
2014,11,new jersey,new jersey 2,244,american labor,43,Costantino Rozzo,177148,501,0.002828144,501,0.002828144,0
2014,11,south carolina,south carolina 3,422,democrat,180,Barbara Jo Mullis,164009,47181,0.287673237,47181,0.287673237,0
2014,11,mississippi,mississippi 2,222,reform,574,Shelley Shoemake,148646,11493,0.077317923,11493,0.077317923,0
2014,11,maine,maine 2,181,republican,583,Bruce Poliquin,295009,133320,0.451918416,133320,0.451918416,1
2014,11,new york,new york 21,278,democrat,180,Aaron G. Woolf,181558,53140,0.292688838,53140,0.292688838,0
2014,11,california,california 28,49,democrat,180,Adam B Schiff,120264,91996,0.764950442,91996,0.764950442,1
2014,11,california,california 34,55,democrat,180,Adrienne Nicole Edwards,61621,16924,0.27464663,16924,0.27464663,0
2014,11,florida,florida 6,93,republican,583,Ron DeSantis,265817,166254,0.625445325,166254,0.625445325,1
2014,11,minnesota,minnesota 3,215,write-in,4998,Write-in,269585,224,0.000830907,224,0.000830907,0
2014,11,texas,texas 12,332,republican,583,Kay Granger,158730,113186,0.713072513,113186,0.713072513,1
2014,11,kansas,kansas 3,166,democrat,180,Kelly Kultala,224077,89584,0.399791143,89584,0.399791143,0
2014,11,virginia,virginia 9,370,independent,6051,William R Carr Jr,162815,39412,0.242066149,39412,0.242066149,0
2014,11,kansas,kansas 2,165,democrat,180,Margie Wakefield,225686,87153,0.386169279,87153,0.386169279,0
2014,11,nevada,nevada 1,237,independent american,280,Kamau Bakari,80299,1626,0.020249318,1626,0.020249318,0
2014,11,utah,utah 3,359,unaffiliated,6046,Stephen P Tryon,142580,2584,0.018123159,2584,0.018123159,0
2014,11,north carolina,north carolina 9,293,write-in,4998,Write-in (Miscellaneous),173668,8219,0.047325932,8219,0.047325932,0
2014,11,california,california 31,52,republican,583,Paul Chabot,99784,48162,0.482662551,48162,0.482662551,0
2014,11,california,california 12,33,democrat,180,Nancy Pelosi,192264,160067,0.832537553,160067,0.832537553,1
2014,11,oregon,oregon 2,396,miscellaneous,4000,Miscellaneous,287425,775,0.002696356,775,0.002696356,0
2014,11,missouri,missouri 8,232,constitution,157,Doug Enyart,159224,3799,0.023859468,3799,0.023859468,0
2014,11,texas,texas 16,336,republican,583,Corey Roen,73105,21324,0.291690035,21324,0.291690035,0
2014,11,massachusetts,massachusetts 4,193,blank,4999,-990,255297,67199,0.263218918,67199,0.263218918,0
2014,11,iowa,iowa 1,160,democrat,180,Pat Murphy,289306,141145,0.487874431,141145,0.487874431,0
2014,11,arizona,arizona 4,12,republican,583,Paul A Gosar,175179,122560,0.699627238,122560,0.699627238,1
2014,11,new york,new york 27,284,working families,758,-990,215147,7972,0.037053735,7972,0.037053735,0
2014,11,rhode island,rhode island 2,419,write-in,4998,write-in,169904,344,0.002024673,344,0.002024673,0
2014,11,north carolina,north carolina 11,295,republican,583,Mark Meadows,230024,144682,0.628986541,144682,0.628986541,1
2014,11,florida,florida 22,109,republican,583,Paul Spain,216096,90685,0.419651451,90685,0.419651451,0
2014,11,illinois,illinois 16,148,democrat,180,Randall Wanye Olsen,217198,63810,0.293787236,63810,0.293787236,0
2014,11,california,california 44,65,democrat,180,Janice Hahn,68862,59670,0.86651564,59670,0.86651564,1
2014,11,north carolina,north carolina 2,286,republican,583,Renee L. Ellmers,207607,122128,0.588265328,122128,0.588265328,1
2014,11,texas,texas 2,322,green,252,Mark Roberts,150026,1312,0.008745151,1312,0.008745151,0
2014,11,michigan,michigan 4,202,libertarian,409,Will Tyler White,219423,4694,0.02139247,4694,0.02139247,0
2014,11,california,california 24,45,republican,583,Chris Mitchum,198794,95566,0.480728795,95566,0.480728795,0
2014,11,arizona,arizona 7,15,write-in (independent),4998,Samuel Esquivel,72454,4,5.52E-05,4,5.52E-05,0
2014,11,massachusetts,massachusetts 3,192,republican,583,Roseann L Ehrhard Wofford,230789,81638,0.353734363,81638,0.353734363,0
2014,11,florida,florida 8,95,republican,583,Bill Posey,274513,180728,0.658358621,180728,0.658358621,1
2014,11,texas,texas 17,337,republican,583,Bill Flores,132865,85807,0.645820946,85807,0.645820946,1
2016,11,west virginia,west virginia 2,425,republican,583,alexander x. mooney,242014,140807,0.581813455,140807,0.581813455,1
2016,11,indiana,indiana 5,155,democrat,180,angela demaree,361135,123849,0.342943788,123849,0.342943788,0
2016,11,new york,new york 11,268,reform,574,daniel m. donovan,251718,1868,0.007421003,1868,0.007421003,0
2016,11,illinois,illinois 10,142,democrat,180,brad schneider,285996,150435,0.526003838,150435,0.526003838,1
2016,11,california,california 12,33,no party preference,6049,preston picus,338845,64810,0.191267401,64810,0.191267401,0
2016,11,colorado,colorado 7,81,republican,583,george athanasopoulos,362010,144066,0.397961378,144066,0.397961378,0
2016,11,michigan,michigan 12,210,working class,891,gary walkowicz,328542,9183,0.027950764,9183,0.027950764,0
2016,11,south carolina,south carolina 1,345,democrat,180,dimitri cherny,325170,110539,0.339942187,110539,0.339942187,0
2016,11,iowa,iowa 3,160,democrat,180,jim mowrer,390287,155002,0.397148758,155002,0.397148758,0
2016,11,missouri,missouri 3,227,republican,583,blaine luetkemeyer,368333,249865,0.678367138,249865,0.678367138,1
2016,11,illinois,illinois 5,137,write-in,4998,michael krynski,313724,3,9.56E-06,3,9.56E-06,0
2016,11,missouri,missouri 2,226,green,252,david justus arnold,413296,3895,0.009424238,3895,0.009424238,0
2016,11,new jersey,new jersey 2,244,democrat,180,david h. cole,297795,110838,0.372195631,110838,0.372195631,0
2016,11,new york,new york 14,271,scattering,4000,scattering,197301,191,0.000968064,191,0.000968064,0
2016,11,missouri,missouri 8,232,democrat,180,dave cowell,308871,70009,0.226660967,70009,0.226660967,0
2016,11,illinois,illinois 7,139,democrat,180,danny k. davis,297466,250584,0.842395425,250584,0.842395425,1
2016,11,georgia,georgia 3,117,republican,583,drew ferguson,303187,207218,0.683465958,207218,0.683465958,1
2016,11,rhode island,rhode island 2,344,write-in,4998,write-in,229148,544,0.002374012,544,0.002374012,0
2016,11,new york,new york 14,271,women's equality,890,joseph crowley,197301,1903,0.009645161,1903,0.009645161,0
2016,11,arizona,arizona 7,15,write-in (green),4998,neil b. westbrooks,158811,60,0.000377808,60,0.000377808,0
2016,11,massachusetts,massachusetts 4,193,others,4000,all others,395304,335,0.000847449,335,0.000847449,0
2016,11,north carolina,north carolina 10,294,democrat,180,andy milliard,349744,128919,0.368609607,128919,0.368609607,0
2016,11,michigan,michigan 5,203,republican,583,al hardwick,319291,112102,0.35109666,112102,0.35109666,0
2016,11,nevada,nevada 1,237,independent american,280,kamau a. bakari,188352,3744,0.019877676,3744,0.019877676,0
2016,11,virginia,virginia 7,409,democrat,180,eileen m. bedell,379163,160159,0.422401458,160159,0.422401458,0
2016,11,michigan,michigan 4,202,green,252,jordan salvi,315751,3953,0.012519359,3953,0.012519359,0
2016,11,maryland,maryland 8,189,libertarian,409,jasen wunder,364324,7283,0.019990448,7283,0.019990448,0
2016,11,wisconsin,wisconsin 7,433,democrat,180,mary hoeft,362271,138643,0.382705212,138643,0.382705212,0
2016,11,maryland,maryland 7,188,write-in (republican),4998,william t. newton,318912,202,0.000633404,202,0.000633404,0
2016,11,florida,florida 6,93,republican,583,ron desantis,364570,213519,0.585673511,213519,0.585673511,1
2016,11,missouri,missouri 5,229,libertarian,409,roy welborn,324270,9733,0.030015111,9733,0.030015111,0
2016,11,minnesota,minnesota 3,215,republican,583,erik paulsen,393457,223075,0.566961586,223075,0.566961586,1
2016,11,texas,texas 29,390,democrat,180,gene green,131982,95649,0.724712431,95649,0.724712431,1
2016,11,kentucky,kentucky 6,173,democrat,180,nancy jo kemper,330827,128728,0.389109731,128728,0.389109731,0
2016,11,illinois,illinois 1,133,write-in,4998,tabitha carson,315862,8,2.53E-05,8,2.53E-05,0
2016,11,ohio,ohio 8,306,republican,583,warren davidson,325506,223833,0.687646329,223833,0.687646329,1
2016,11,florida,florida 7,94,republican,583,john l. mica,353655,171583,0.485170573,171583,0.485170573,0
2016,11,new jersey,new jersey 8,250,libertarian,409,dan delaney,174889,3438,0.019658184,3438,0.019658184,0
2016,11,idaho,idaho 1,131,republican,583,raul r. labrador,355357,242252,0.681714416,242252,0.681714416,1
2016,11,michigan,michigan 13,211,libertarian,409,tiffany hayden,257797,9648,0.037424795,9648,0.037424795,0
2016,11,michigan,michigan 11,209,no party affiliation,6040,kerry bentivolio,379488,16610,0.043769501,16610,0.043769501,0
2016,11,missouri,missouri 5,229,democrat,180,emanuel cleaver,324270,190766,0.588293731,190766,0.588293731,1
2016,11,new york,new york 1,258,independence,276,lee m. zeldin,341554,5920,0.017332545,5920,0.017332545,0
2016,11,new york,new york 26,283,working families,758,brian higgins,310819,16138,0.051920895,16138,0.051920895,0
2016,11,arizona,arizona 9,17,democrat,180,kyrsten sinema,277507,169055,0.609191835,169055,0.609191835,1
2016,11,california,california 30,51,republican,583,mark reed,282604,77325,0.273616076,77325,0.273616076,0
2016,11,texas,texas 32,393,libertarian,409,ed rankin,229171,43490,0.189770952,43490,0.189770952,0
2016,11,texas,texas 18,379,green,252,thomas kleven,204308,5845,0.028608767,5845,0.028608767,0
2016,11,texas,texas 23,384,democrat,180,pete p. gallego,228965,107526,0.469617635,107526,0.469617635,0
2016,11,missouri,missouri 7,231,libertarian,409,benjamin t. brixey,338607,17153,0.050657548,17153,0.050657548,0
2016,11,tennessee,tennessee 5,357,republican,583,stacy ries snyder,273544,102433,0.37446627,102433,0.37446627,0
2016,11,new york,new york 15,272,blank,4999,blank votes,193703,19667,0.101531729,19667,0.101531729,0
2016,11,new york,new york 1,258,working families,758,anna e. throne-holst,341554,6147,0.017997155,6147,0.017997155,0
2016,11,oregon,oregon 4,323,republican,583,art robinson,397568,157743,0.396769851,157743,0.396769851,0
2016,11,florida,florida 2,89,democrat,180,walter dartland,343362,102801,0.299395382,102801,0.299395382,0
2016,11,maine,maine 2,181,blank,4999,blank votes,364886,12703,0.034813613,12703,0.034813613,0
2016,11,florida,florida 20,107,republican,583,gary stein,277560,54646,0.196879953,54646,0.196879953,0
2016,11,new jersey,new jersey 2,244,republican,583,frank a. lobiondo,297795,176338,0.592145622,176338,0.592145622,1
2016,11,virginia,virginia 1,403,write-in,4998,write-in,384601,737,0.001916272,737,0.001916272,0
2016,11,new york,new york 19,276,void,4999,void,326588,151,0.000462356,151,0.000462356,0
2016,11,michigan,michigan 6,204,write-in,4998,richard miller overton,329565,78,0.000236676,78,0.000236676,0
2016,11,west virginia,west virginia 2,425,democrat,180,mark hunt,242014,101207,0.418186545,101207,0.418186545,0
2016,11,georgia,georgia 8,122,democrat,180,james neal harris,257208,83225,0.323570818,83225,0.323570818,0
2016,11,texas,texas 17,378,democrat,180,william matta,245728,86603,0.352434397,86603,0.352434397,0
2016,11,arizona,arizona 3,11,write-in (republican),4998,jaime vasquez,151035,332,0.002198166,332,0.002198166,0
2016,11,ohio,ohio 15,313,democrat,180,scott wharton,336807,113960,0.338354021,113960,0.338354021,0
2016,11,new york,new york 1,258,reform,574,lee m. zeldin,341554,843,0.002468131,843,0.002468131,0
2016,11,new york,new york 10,267,working families,758,jerrold nadler,266516,10471,0.039288446,10471,0.039288446,0
2016,11,illinois,illinois 16,148,republican,583,adam kinzinger,259853,259722,0.999495864,259722,0.999495864,1
2016,11,georgia,georgia 6,120,democrat,180,rodney stooksbury,326005,124917,0.383175105,124917,0.383175105,0
2016,11,arizona,arizona 4,12,democrat,180,mikel weisser,284783,81296,0.285466492,81296,0.285466492,0
2016,11,florida,florida 2,89,write-in,4998,antoine edward roberts,343362,3,8.74E-06,3,8.74E-06,0
2016,11,texas,texas 30,391,libertarian,409,jarrett r. woods,218826,4753,0.021720454,4753,0.021720454,0
2016,11,ohio,ohio 3,301,democrat,180,joyce beatty,291351,199791,0.685739875,199791,0.685739875,1
2016,11,new york,new york 6,263,republican,583,danniel s. maio,210389,43770,0.208043203,43770,0.208043203,0
2016,11,new jersey,new jersey 4,246,republican,583,christopher h. smith,332684,211992,0.637217283,211992,0.637217283,1
2016,11,illinois,illinois 5,137,democrat,180,mike quigley,313724,212842,0.678437114,212842,0.678437114,1
2016,11,connecticut,connecticut 1,82,democrat,180,john b. larson,312925,187021,0.597654402,187021,0.597654402,1
2016,11,new jersey,new jersey 2,244,make government work,873,james keenan,297795,2653,0.008908813,2653,0.008908813,0
2016,11,texas,texas 29,390,libertarian,409,n. ruben perez,131982,3234,0.024503341,3234,0.024503341,0
2016,11,south carolina,south carolina 7,351,working families,758,mal hyman,289463,6747,0.023308678,6747,0.023308678,0
2016,11,michigan,michigan 9,207,republican,583,christopher r. morse,344775,128937,0.373974323,128937,0.373974323,0
2016,11,california,california 48,69,democrat,180,suzanne savary,306416,127715,0.416802645,127715,0.416802645,0
2016,11,connecticut,connecticut 1,82,working families,758,working families,312925,13665,0.043668609,13665,0.043668609,0
2016,11,new york,new york 25,282,void,4999,void,336386,104,0.000309169,104,0.000309169,0
2016,11,missouri,missouri 1,225,democrat,180,wm. lacy clay,314024,236993,0.754697084,236993,0.754697084,1
2016,11,wisconsin,wisconsin 1,427,scattering,4000,scattering,354245,255,0.000719841,255,0.000719841,0
2016,11,missouri,missouri 7,231,republican,583,billy long,338607,228692,0.675390661,228692,0.675390661,1
2016,11,new york,new york 10,267,democrat,180,jerrold nadler,266516,180117,0.675820589,180117,0.675820589,1
2016,11,alabama,alabama 7,7,write-in,4998,write-in,233028,3698,0.015869338,3698,0.015869338,0
2016,11,new york,new york 12,269,democrat,180,carolyn b. maloney,312289,230153,0.736987233,230153,0.736987233,1
2016,11,washington,washington 8,421,republican,583,david g. reichert,320865,193145,0.601951003,193145,0.601951003,1
2016,11,kentucky,kentucky 5,172,republican,583,harold rogers,221242,221242,1,221242,1,1
2016,11,connecticut,connecticut 4,85,write-in,4998,carl e. vassar,313540,5,1.59E-05,5,1.59E-05,0
2016,11,indiana,indiana 4,154,libertarian,409,steven m. mayoras,299434,14766,0.049313039,14766,0.049313039,0
2016,11,kansas,kansas 2,165,libertarian,409,james houston bales,297401,19333,0.065006509,19333,0.065006509,0
2016,11,minnesota,minnesota 6,218,republican,583,tom emmer,358930,235385,0.655796409,235385,0.655796409,1
2016,11,new jersey,new jersey 8,250,wake up america,887,pablo olivera,174889,4381,0.025050174,4381,0.025050174,0
2016,11,minnesota,minnesota 5,217,legal marijuana now,872,dennis schuller,361875,30759,0.084998965,30759,0.084998965,0
2016,11,connecticut,connecticut 5,86,independent,6025,independent,309082,4901,0.015856633,4901,0.015856633,0
2016,11,florida,florida 23,110,republican,583,"joseph ""joe"" kaufman",323120,130818,0.404858887,130818,0.404858887,0
2016,11,kansas,kansas 4,167,libertarian,409,gorden j. bakken,275251,7737,0.028108889,7737,0.028108889,0
2016,11,pennsylvania,pennsylvania 9,333,republican,583,bill shuster,294565,186580,0.633408606,186580,0.633408606,1
2016,11,michigan,michigan 1,199,libertarian,409,diane bostow,360271,13386,0.037155364,13386,0.037155364,0
2016,11,massachusetts,massachusetts 1,190,libertarian,409,thomas t. simmons,349676,27511,0.078675687,27511,0.078675687,0
2016,11,new york,new york 9,266,conservative,155,alan bellone,256853,17576,0.068428248,17576,0.068428248,0
2016,11,georgia,georgia 7,121,democrat,180,rashid malik,288301,114220,0.396183163,114220,0.396183163,0
2016,11,pennsylvania,pennsylvania 12,336,republican,583,keith j. rothfus,359204,221851,0.617618382,221851,0.617618382,1
2016,11,minnesota,minnesota 5,217,write-in,4998,write-in,361875,499,0.001378929,499,0.001378929,0
2016,11,california,california 3,24,republican,583,n. eugene cleek,256966,104453,0.406485677,104453,0.406485677,0
2016,11,west virginia,west virginia 3,426,democrat,180,matt detch,207332,49708,0.239750743,49708,0.239750743,0
2016,11,california,california 28,49,democrat,180,adam b. schiff,270409,210883,0.779866815,210883,0.779866815,1
2016,11,new york,new york 5,262,scattering,4000,scattering,249236,139,0.000557704,139,0.000557704,0
2016,11,arizona,arizona 9,17,republican,583,dave giles,277507,108350,0.390440613,108350,0.390440613,0
2016,11,california,california 34,55,democrat,180,xavier becerra,159156,122842,0.771833897,159156,1,1
2016,11,arizona,arizona 8,16,republican,583,trent franks,298971,204942,0.685491264,204942,0.685491264,1
2016,11,maryland,maryland 2,183,other write-ins,4998,other write-ins,309480,592,0.001912886,592,0.001912886,0
2016,11,north carolina,north carolina 1,285,libertarian,409,j. j. summerell,350699,8471,0.024154617,8471,0.024154617,0
2016,11,new york,new york 1,258,conservative,155,lee m. zeldin,341554,23327,0.068296671,23327,0.068296671,0
2016,11,california,california 17,38,democrat,180,ro khanna,233192,142268,0.61008954,233192,1,1
2016,11,maryland,maryland 4,185,green,252,kamesha t. clark,320650,8204,0.025585528,8204,0.025585528,0
2016,11,new york,new york 27,284,republican,583,chris collins,354426,175509,0.49519223,175509,0.49519223,1
2016,11,california,california 37,58,democrat,180,karen bass,237272,192490,0.811263025,237272,1,1
2016,11,new york,new york 3,260,democrat,180,thomas r. suozzi,350966,171775,0.489434868,171775,0.489434868,1
2016,11,new york,new york 7,264,republican,583,allan e. romaguera,206983,14941,0.072184674,14941,0.072184674,0
2016,11,north carolina,north carolina 6,290,democrat,180,pete glidewell,351150,143167,0.407708943,143167,0.407708943,0
2016,11,ohio,ohio 10,308,democrat,180,robert klepinger,336602,109981,0.326738983,109981,0.326738983,0
2016,11,arizona,arizona 2,10,republican,583,martha mcsally,315679,179806,0.569584906,179806,0.569584906,1
2016,11,california,california 18,39,republican,583,richard b. fox,323930,93470,0.288549989,93470,0.288549989,0
2016,11,texas,texas 11,372,republican,583,k. michael conaway,225548,201871,0.895024538,201871,0.895024538,1
2016,11,massachusetts,massachusetts 3,192,democrat,180,niki tsongas,360124,236713,0.657309711,236713,0.657309711,1
2016,11,maine,maine 1,180,republican,583,mark i. holbrook,406942,164569,0.404404074,164569,0.404404074,0
2016,11,california,california 2,23,republican,583,dale k. mensing,330766,76572,0.231499001,76572,0.231499001,0
2016,11,utah,utah 1,398,democrat,180,peter c. clemens,277451,73380,0.264479131,73380,0.264479131,0
2016,11,california,california 6,27,democrat,180,doris o. matsui,235413,177565,0.754270136,177565,0.754270136,1
2016,11,new york,new york 19,276,independence,276,john j. faso,326588,8028,0.02458143,8028,0.02458143,0
2016,11,louisiana,louisiana 1,174,no party,6014,chuemai yang,326788,3236,0.009902445,3236,0.009902445,0
2016,11,california,california 43,64,democrat,180,maxine waters,219516,167017,0.760842025,167017,0.760842025,1
2016,11,wisconsin,wisconsin 6,432,republican,583,glenn grothman,357183,204147,0.571547329,204147,0.571547329,1
2016,11,california,california 46,67,democrat,180,bao nguyen,164593,49345,0.299800128,164593,1,0
2016,11,new york,new york 18,275,women's equality,890,sean patrick maloney,319123,1982,0.006210771,1982,0.006210771,0
2016,11,new hampshire,new hampshire 1,241,democrat,180,carol shea-porter,365984,162080,0.442860901,162080,0.442860901,1
2016,11,new york,new york 11,268,scattering,4000,scattering,251718,220,0.000873994,220,0.000873994,0
2016,11,new hampshire,new hampshire 2,242,scattering,4000,scatter,350509,237,0.00067616,237,0.00067616,0
2016,11,ohio,ohio 14,312,write-in,4998,andrew jarvi,350269,171,0.000488196,171,0.000488196,0
2016,11,oregon,oregon 1,320,democrat,180,suzanne bonamici,378095,225391,0.596122682,225391,0.596122682,1
2016,11,new york,new york 4,261,scattering,4000,scattering,343179,139,0.000405036,139,0.000405036,0
2016,11,missouri,missouri 2,226,libertarian,409,jim higgins,413296,11758,0.028449344,11758,0.028449344,0
2016,11,minnesota,minnesota 2,214,independent,6048,paula overby,370515,28870,0.077918574,28870,0.077918574,0
2016,11,michigan,michigan 2,200,democrat,180,dennis b. murphy,339328,110391,0.32532239,110391,0.32532239,0
2016,11,tennessee,tennessee 7,359,independent,6041,leonard d. ladner,277513,11880,0.042808805,11880,0.042808805,0
2016,11,new york,new york 26,283,conservative,155,shelly schratz,310819,16447,0.05291504,16447,0.05291504,0
2016,11,texas,texas 5,366,libertarian,409,ken ashby,192875,37406,0.193939075,37406,0.193939075,0
2016,11,alaska,alaska,8,libertarian,409,jim c. mcdermott,308198,31770,0.103083082,31770,0.103083082,0
2016,11,iowa,iowa 3,160,nominated by petition,6031,joe grandanette,390287,4518,0.011576097,4518,0.011576097,0
2016,11,new york,new york 20,277,working families,758,paul tonko,332499,10935,0.032887317,10935,0.032887317,0
2016,11,wisconsin,wisconsin 7,433,scattering,4000,scattering,362271,210,0.000579677,210,0.000579677,0
2016,11,ohio,ohio 16,314,republican,583,james b. renacci,345624,225794,0.653293729,225794,0.653293729,1
2016,11,south carolina,south carolina 1,345,american,865,albert travison,325170,2774,0.008530922,2774,0.008530922,0
2016,11,minnesota,minnesota 3,215,write-in,4998,write-in,393457,1144,0.00290756,1144,0.00290756,0
2016,11,texas,texas 19,380,republican,583,jodey arrington,203475,176314,0.866514325,176314,0.866514325,1
2016,11,florida,florida 13,100,democrat,180,charlie crist,355842,184693,0.519030929,184693,0.519030929,1
2016,11,california,california 46,67,democrat,180,lou correa,164593,115248,0.700199902,164593,1,1
2016,11,south carolina,south carolina 7,351,republican,583,tom rice,289463,176468,0.609639227,176468,0.609639227,1
2016,11,georgia,georgia 12,126,republican,583,rick w. allen,258912,159492,0.61600852,159492,0.61600852,1
2016,11,arizona,arizona 1,9,republican,583,paul babeu,280710,121745,0.43370381,121745,0.43370381,0
2016,11,tennessee,tennessee 1,353,republican,583,david p. roe,253025,198293,0.78368938,198293,0.78368938,1
2016,11,nevada,nevada 1,237,republican,583,mary perry,188352,54174,0.287621051,54174,0.287621051,0
2016,11,california,california 42,63,republican,583,ken calvert,254236,149547,0.588221192,149547,0.588221192,1
2016,11,mississippi,mississippi 1,221,democrat,180,jacob owens,300423,83947,0.279429346,83947,0.279429346,0
2016,11,texas,texas 36,397,green,252,"hal j. ridley, jr.",218565,24890,0.113879167,24890,0.113879167,0
2016,11,hawaii,hawaii 1,129,republican,583,"shirlene d. ""shirl"" ostrov",213531,45958,0.215228707,45958,0.215228707,0
2016,11,tennessee,tennessee 6,358,republican,583,diane black,284490,202234,0.71086508,202234,0.71086508,1
2016,11,california,california 48,69,republican,583,dana rohrabacher,306416,178701,0.583197355,178701,0.583197355,1
2016,11,mississippi,mississippi 3,223,veterans party of america,886,roger i. gerrard,316445,8696,0.027480289,8696,0.027480289,0
2016,11,oklahoma,oklahoma 5,319,republican,583,steve russell,280570,160184,0.570923448,160184,0.570923448,1
