GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17
5000900US0402,0402,"Congressional District 2 (109th Congress), Arizona",320857,6599,230796,6428,182199,5640,90061,4422,6.2,0.7,4.2,0.9,1.8,0.4,13.5,1.8,5.8,0.7,3.0,0.6,2.4,0.6,12.9,1.7,11.0,1.0,8.6,1.1,7.6,1.2,17.4,2.2,12.1,0.9,11.3,1.0,9.7,1.0,15.1,2.0,16.5,1.2,16.5,1.5,16.0,1.4,17.6,2.3,21.4,1.3,24.2,1.7,25.2,1.8,12.6,1.7,13.0,0.9,15.2,1.2,17.0,1.4,6.2,1.4,9.7,0.9,11.7,1.0,13.9,1.2,3.6,1.1,2.9,0.4,3.5,0.5,4.2,0.7,0.8,0.4,1.4,0.3,1.8,0.4,2.2,0.5,0.2,0.2,48006,1936,55904,1544,61743,1306,29290,1819,58745,1266,65987,1512,71766,1480,36540,1861,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X)
5000900US0403,0403,"Congressional District 3 (109th Congress), Arizona",265662,6519,156538,6549,115452,5446,109124,6312,5.5,0.8,3.6,0.8,1.5,0.6,9.3,1.7,4.5,0.8,2.3,0.7,1.4,0.7,8.0,1.5,11.2,1.2,8.4,1.5,5.3,1.3,16.7,2.1,12.4,1.4,10.0,1.5,8.6,1.7,15.2,2.4,15.7,1.2,15.4,1.8,14.4,1.9,17.0,2.0,18.7,1.4,19.4,1.7,18.5,1.9,16.7,2.5,11.8,1.2,13.4,1.3,15.9,1.5,8.2,1.8,11.6,1.0,15.9,1.5,19.8,1.8,5.1,0.9,4.0,0.8,5.1,1.0,6.5,1.2,1.9,1.1,4.6,0.6,6.3,0.9,8.1,1.2,1.9,0.7,50452,1132,62499,2432,75381,4001,35590,2470,72628,3547,87777,5565,102436,6989,48130,2683,26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
5000900US0404,0404,"Congressional District 4 (109th Congress), Arizona",218561,7073,145654,6792,86983,4974,72907,5114,11.0,1.3,10.2,1.2,4.7,1.2,16.7,2.8,8.9,1.3,7.8,1.4,5.6,1.5,11.7,2.5,18.4,1.6,18.6,2.1,16.1,2.5,19.6,2.9,14.7,1.4,14.3,1.8,13.7,2.1,15.8,2.7,17.1,1.7,18.3,2.0,19.0,2.9,14.8,2.7,17.1,1.7,16.0,1.7,19.9,2.5,14.3,2.9,6.8,1.0,8.0,1.5,10.6,2.1,3.7,1.2,4.2,0.6,4.8,0.9,7.2,1.4,2.2,0.9,1.0,0.4,1.1,0.5,1.7,0.8,0.5,0.3,0.8,0.3,0.9,0.5,1.5,0.8,0.7,0.4,32708,1489,34335,1478,42276,2672,25919,1720,42685,1713,44850,2299,55124,3710,33964,2096,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X)
5000900US0405,0405,"Congressional District 5 (109th Congress), Arizona",277913,7190,160670,5747,121138,5317,117243,6431,5.6,0.8,3.8,0.9,1.8,0.7,8.6,1.4,4.6,0.6,2.2,0.7,1.4,0.5,8.0,1.2,10.7,1.2,7.4,1.6,5.6,1.5,15.5,1.9,10.6,1.1,9.0,1.3,7.3,1.7,12.7,1.6,16.6,1.5,14.4,1.7,11.7,1.4,19.7,2.5,17.8,1.4,17.9,1.6,16.2,1.3,18.0,2.6,12.0,1.1,14.3,1.4,17.4,1.7,8.0,1.5,12.3,1.0,17.1,1.4,21.2,1.7,5.5,1.3,4.8,0.7,6.8,1.0,8.4,1.2,2.0,0.6,5.0,0.6,7.1,1.0,9.0,1.3,2.0,0.7,51932,1579,67799,2933,81786,2843,38337,2615,73579,2174,89677,3638,103355,4731,50014,2540,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X)
5000900US0406,0406,"Congressional District 6 (109th Congress), Arizona",315884,6269,226584,5409,180377,5238,89300,5659,5.1,0.7,3.2,0.8,1.5,0.5,11.4,1.8,4.2,0.6,2.3,0.6,1.3,0.5,9.4,1.6,9.9,0.9,8.4,1.1,6.6,0.9,15.2,1.9,10.4,0.9,8.4,0.8,7.2,0.8,16.1,2.6,15.9,1.3,15.6,1.4,14.2,1.5,17.4,2.4,21.3,1.3,23.0,1.5,23.7,1.8,15.7,1.8,13.8,1.0,15.6,1.1,17.9,1.3,8.1,2.0,12.3,0.8,14.8,1.0,17.2,1.2,4.8,1.0,3.9,0.7,5.1,0.9,6.0,1.1,1.1,0.6,3.0,0.5,3.6,0.6,4.5,0.8,0.9,0.4,54274,2288,62699,1925,70635,1402,33163,2492,67947,2049,76375,2493,84326,2881,42828,2192,22.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X)
5000900US0407,0407,"Congressional District 7 (109th Congress), Arizona",254891,5617,180022,4889,119361,4284,74869,3924,10.5,1.0,7.9,1.1,3.3,0.9,20.0,2.6,7.2,1.0,5.7,1.1,3.4,1.1,11.9,2.1,15.2,1.4,14.0,1.8,10.8,1.6,19.0,2.3,15.3,1.2,16.0,1.4,15.5,1.6,14.6,2.0,17.0,1.4,17.6,1.6,18.8,2.0,14.2,2.2,18.5,1.4,21.0,1.6,24.7,1.9,10.7,2.0,9.0,0.8,9.4,1.0,12.1,1.3,5.9,1.4,5.0,0.7,5.7,0.9,7.6,1.3,2.7,1.0,1.3,0.3,1.5,0.4,2.1,0.7,0.8,0.4,1.0,0.3,1.2,0.3,1.7,0.5,0.3,0.3,36541,1389,40287,1429,48618,1593,24367,2087,46610,1217,50191,1610,59330,2149,33416,1879,22.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.3,(X)
5000900US0408,0408,"Congressional District 8 (109th Congress), Arizona",297515,4032,184700,4443,141722,4218,112815,4214,7.6,0.8,4.2,0.9,2.0,0.6,14.0,1.6,6.1,0.7,3.1,0.7,1.7,0.5,11.5,1.5,13.0,1.0,10.0,1.1,7.6,1.2,18.3,2.0,13.1,0.9,12.2,1.2,10.3,1.4,15.4,2.0,16.4,0.9,16.0,1.3,15.7,1.3,17.4,1.7,18.6,1.0,21.8,1.3,22.8,1.6,12.4,1.4,10.1,0.8,12.5,1.0,14.7,1.3,5.2,1.2,9.7,0.7,13.0,1.0,15.9,1.3,3.8,0.8,3.0,0.4,4.0,0.5,5.1,0.7,1.1,0.4,2.5,0.4,3.3,0.5,4.1,0.7,1.0,0.5,43860,1153,53687,1690,63089,2057,29270,1910,58454,1421,69255,1868,78523,2390,38567,1795,17.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),17.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.7,(X)
5000900US0501,0501,"Congressional District 1 (109th Congress), Arkansas",265395,3289,184231,3895,139021,3689,81164,3597,14.1,1.0,9.2,1.1,4.5,0.9,27.3,1.9,9.3,0.9,6.3,0.9,3.8,0.7,16.8,2.0,17.0,1.1,15.0,1.2,12.7,1.2,21.4,2.2,15.3,1.1,15.5,1.3,15.8,1.5,15.4,2.3,15.7,1.2,17.8,1.5,18.8,1.4,9.6,1.6,16.2,1.0,20.0,1.3,24.3,1.7,6.1,1.2,6.3,0.7,8.2,1.0,10.0,1.2,1.7,0.8,4.6,0.6,6.0,0.8,7.6,1.0,1.3,0.7,0.7,0.2,1.0,0.3,1.2,0.4,0.0,0.1,0.9,0.2,1.1,0.3,1.4,0.4,0.4,0.3,31088,843,37773,1459,44846,1525,17216,928,40822,1032,47385,1173,54409,1439,24130,1447,22.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X)
5000900US0502,0502,"Congressional District 2 (109th Congress), Arkansas",278546,3474,186480,4486,135463,4560,92066,4392,9.7,0.9,5.5,1.0,1.5,0.5,19.6,2.3,6.9,0.9,4.3,0.9,2.4,0.7,12.8,2.0,13.6,1.1,10.3,1.2,7.7,1.0,21.1,2.4,13.3,1.1,12.9,1.4,10.7,1.4,14.8,1.9,16.4,1.2,16.6,1.5,16.2,1.6,14.3,1.8,17.6,1.1,20.5,1.4,23.4,1.8,11.2,1.7,10.7,0.8,13.9,1.2,17.6,1.5,3.4,0.9,7.5,0.8,10.0,1.1,12.9,1.4,2.1,0.7,2.5,0.4,3.5,0.7,4.5,0.9,0.4,0.3,1.8,0.4,2.5,0.6,3.1,0.6,0.4,0.3,40387,1342,50317,1767,61278,2124,23563,1184,53458,1649,63613,2201,74216,2327,30810,1467,23.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X)
5000900US0503,0503,"Congressional District 3 (109th Congress), Arkansas",283148,3693,192430,4286,152511,4570,90718,3498,9.3,1.0,4.6,0.9,1.9,0.6,20.3,2.2,7.9,0.8,5.2,0.7,4.1,0.8,13.9,1.9,15.3,1.0,13.0,1.2,11.4,1.4,21.0,1.9,13.7,1.1,12.9,1.2,11.6,1.1,15.9,2.0,17.0,1.1,18.8,1.4,18.7,1.6,13.1,1.8,18.6,1.4,22.6,1.7,25.2,2.0,9.2,1.7,9.2,0.8,11.2,1.1,13.1,1.3,4.1,1.1,5.9,0.6,7.5,0.8,9.2,0.9,2.0,0.9,1.9,0.4,2.4,0.6,2.9,0.7,0.5,0.4,1.2,0.3,1.6,0.4,2.0,0.5,0.1,0.1,37791,1197,46179,1164,51500,1257,21803,989,49003,1160,56905,1414,63016,1843,29645,1545,20.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.2,(X)
5000900US0504,0504,"Congressional District 4 (109th Congress), Arkansas",260453,3373,179303,4183,128550,4338,81150,3496,15.0,0.9,9.3,0.9,3.7,1.0,29.9,2.5,10.5,0.8,6.9,0.8,4.8,0.8,19.1,2.3,16.1,1.2,15.3,1.4,11.2,1.3,18.3,2.1,13.7,1.0,13.6,1.2,13.5,1.4,13.3,1.9,14.5,1.0,16.2,1.2,17.5,1.5,9.6,1.4,15.9,1.1,20.0,1.5,24.6,1.7,6.8,1.5,7.8,0.9,10.0,1.3,13.2,1.6,1.8,0.7,4.6,0.6,6.2,0.9,8.6,1.2,0.6,0.4,0.9,0.2,1.2,0.3,1.6,0.4,0.4,0.3,0.9,0.2,1.1,0.3,1.5,0.4,0.2,0.2,30895,831,39432,1818,49367,2205,15505,1220,41611,1041,49243,1414,58524,1658,22852,1059,25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X)
5000900US0601,0601,"Congressional District 1 (109th Congress), California",256005,3529,156338,5024,118874,4690,99667,4103,7.9,1.0,4.5,1.1,2.0,1.0,14.3,2.0,6.4,0.9,3.1,0.8,1.7,0.7,11.9,1.7,13.7,1.4,10.4,1.7,8.0,1.5,18.7,2.5,10.3,0.9,9.4,1.2,7.9,1.2,12.0,1.8,13.7,1.1,14.8,1.5,14.4,1.7,13.4,1.8,18.5,1.1,20.1,1.7,20.9,1.9,15.5,2.3,11.4,1.1,14.3,1.4,16.5,1.7,6.3,1.3,10.7,0.9,13.7,1.3,16.5,1.7,5.0,1.5,3.6,0.6,4.6,0.7,5.8,0.9,1.5,1.1,3.7,0.6,5.2,0.9,6.3,1.2,1.4,0.6,48066,1377,59976,1927,69305,2596,28753,1783,65811,2461,78455,3385,89336,4716,43099,2859,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X)
5000900US0602,0602,"Congressional District 2 (109th Congress), California",259772,3697,176786,4370,130796,4343,82986,4492,8.4,0.9,5.9,1.1,1.7,0.5,17.9,2.3,8.5,1.2,4.7,1.0,2.3,0.6,16.9,2.4,13.5,1.2,10.9,1.3,8.6,1.1,19.5,2.3,14.7,1.0,14.4,1.3,12.5,1.3,14.4,2.0,14.4,1.1,15.6,1.5,16.6,1.7,11.8,1.9,16.9,1.1,20.0,1.4,22.9,1.7,8.7,1.4,10.5,1.0,12.0,1.2,14.8,1.4,6.3,1.7,9.0,1.0,11.7,1.2,14.3,1.5,2.7,0.8,2.3,0.5,2.6,0.6,3.5,0.7,1.3,0.9,1.7,0.3,2.3,0.5,2.9,0.6,0.5,0.4,39582,1571,48787,1482,57966,1606,22655,1567,54056,1569,62002,2220,71713,2743,33735,2274,24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X)
5000900US0603,0603,"Congressional District 3 (109th Congress), California",270234,5966,191261,5716,145674,5234,78973,4399,4.9,0.9,2.8,0.8,1.6,0.7,10.9,2.3,3.2,0.5,1.6,0.4,1.0,0.5,7.9,1.4,9.1,0.9,6.5,0.9,4.6,1.0,16.2,2.3,8.4,1.0,7.8,1.2,5.9,1.2,10.9,1.8,14.1,1.4,12.1,1.3,10.9,1.5,18.8,3.0,22.6,1.3,24.1,1.7,23.9,1.7,17.7,2.3,14.5,1.2,16.7,1.4,17.8,1.6,9.6,2.0,15.8,1.3,19.4,1.6,23.1,2.1,5.7,1.8,4.3,0.5,5.4,0.7,6.7,0.9,1.0,0.5,3.0,0.5,3.6,0.6,4.5,0.8,1.2,0.6,59407,1782,69699,2832,77501,2685,37070,1947,72952,1731,82693,2049,91741,2602,46064,2739,19.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.0,(X)
5000900US0604,0604,"Congressional District 4 (109th Congress), California",273959,4471,192533,5297,156851,5290,81426,4486,5.5,0.9,3.1,0.8,1.6,0.6,13.0,2.2,5.1,0.7,2.4,0.6,1.3,0.4,11.7,1.7,9.3,0.9,6.2,0.9,4.3,0.8,17.7,2.1,9.1,1.0,8.6,1.0,7.2,1.0,11.8,2.2,14.2,1.1,13.7,1.4,12.5,1.5,15.7,2.4,20.5,1.3,21.4,1.5,22.5,1.7,16.3,2.2,13.4,1.0,16.0,1.2,17.7,1.4,6.2,1.6,13.2,1.0,16.7,1.2,19.1,1.5,4.6,1.3,5.4,0.6,6.9,0.9,8.0,1.0,1.3,0.7,4.2,0.6,5.1,0.7,6.0,0.9,1.7,1.0,56456,1645,67527,2216,75764,1835,31465,1842,73010,1927,84157,2434,92197,2764,42695,2844,19.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.8,(X)
5000900US0605,0605,"Congressional District 5 (109th Congress), California",250687,6268,153766,5671,94716,4632,96921,4624,8.1,1.2,6.3,1.2,2.3,1.1,12.6,2.4,7.8,1.0,6.8,1.5,5.3,1.6,9.8,1.8,12.8,1.2,12.3,1.4,9.4,1.4,14.9,2.2,11.8,1.1,11.0,1.3,9.2,1.5,13.5,2.0,15.7,1.1,15.2,1.5,13.9,1.7,16.8,1.9,18.8,1.5,19.4,1.7,20.4,2.2,16.7,2.1,11.9,1.2,13.7,1.6,17.0,2.0,7.9,1.3,9.1,1.1,10.9,1.4,15.8,2.1,5.3,1.4,2.6,0.7,2.8,0.7,4.1,1.1,2.0,1.2,1.3,0.3,1.7,0.4,2.6,0.7,0.5,0.3,42553,1582,47621,2340,61300,3336,34234,2473,55007,1593,59547,2087,71966,3045,44057,2489,19.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.5,(X)
5000900US0606,0606,"Congressional District 6 (109th Congress), California",251117,3337,156929,4689,122426,4319,94188,4640,4.6,0.9,2.4,0.7,0.9,0.4,8.6,1.7,4.6,0.7,2.3,0.6,0.7,0.3,9.1,1.8,8.5,0.9,6.0,1.2,4.4,1.4,13.5,1.6,7.2,0.9,6.1,1.1,5.0,1.1,10.0,1.4,13.6,1.2,12.1,1.3,10.2,1.5,17.6,2.0,19.1,1.3,18.7,1.7,18.2,2.0,18.0,2.0,13.2,1.1,14.7,1.6,15.9,1.9,9.7,1.8,14.6,1.2,19.3,1.5,21.9,2.0,6.6,1.4,6.1,0.7,7.4,0.9,9.2,1.0,3.0,1.0,8.5,0.9,11.0,1.4,13.5,1.7,4.0,1.1,62383,2405,78892,3088,91236,3634,41483,1336,92025,3362,109052,4805,123898,5953,59902,4054,24.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X)
5000900US0607,0607,"Congressional District 7 (109th Congress), California",222020,5300,159527,4826,114279,5433,62493,3456,5.9,0.8,4.3,0.9,1.5,0.6,10.9,2.3,4.1,0.8,3.1,1.0,2.2,1.1,7.9,1.4,9.0,1.3,7.3,1.5,5.2,1.5,13.6,2.2,9.0,1.1,7.2,1.2,6.0,1.3,15.0,2.6,13.4,1.5,13.2,1.7,11.3,1.8,15.2,2.9,20.5,1.6,20.4,1.9,20.0,2.2,19.7,2.7,15.4,1.3,17.7,1.8,20.4,2.3,8.1,1.6,15.5,1.6,17.9,1.8,22.0,2.3,7.5,2.1,4.7,0.8,6.0,1.0,7.6,1.3,1.4,0.6,2.4,0.5,2.9,0.6,4.0,0.9,0.7,0.4,60393,1484,67201,2949,79568,3183,37150,3594,70123,1830,77224,2327,88428,3389,47244,2231,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X)
5000900US0608,0608,"Congressional District 8 (109th Congress), California",270660,3273,111320,5203,79578,4817,159340,5114,10.8,1.1,5.2,1.2,3.0,1.0,15.1,1.6,6.3,0.9,3.8,1.2,3.1,1.1,8.2,1.2,9.7,1.0,11.0,1.8,8.9,1.9,9.4,1.1,7.7,0.8,7.3,1.1,5.6,1.3,8.4,1.1,11.2,1.1,11.4,1.6,10.7,1.6,11.2,1.4,16.5,1.2,15.6,1.5,13.9,1.7,16.6,1.6,11.5,1.0,13.3,1.5,14.7,1.8,10.1,1.2,13.8,1.1,15.6,1.6,18.3,2.0,12.1,1.4,5.6,0.7,6.8,1.2,8.7,1.5,4.3,0.8,6.8,0.8,9.9,1.5,13.1,2.0,4.6,0.9,55107,2025,67256,5065,83273,4338,46660,1778,80936,3085,100828,5729,118263,8118,65688,2901,24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X)
5000900US0609,0609,"Congressional District 9 (109th Congress), California",242893,5229,136425,4997,88251,4382,106468,4937,11.2,1.2,7.7,1.6,4.5,1.4,16.5,2.1,6.1,0.8,3.8,0.8,2.1,0.7,9.1,1.7,11.2,1.2,11.4,1.6,8.9,1.6,11.9,1.8,9.1,1.0,8.6,1.4,6.1,1.6,10.9,1.7,14.4,1.4,13.9,2.3,12.2,2.4,14.5,2.0,15.8,1.2,15.3,2.1,14.8,2.3,15.8,1.7,11.1,1.1,12.7,1.6,14.1,2.1,8.7,1.3,11.7,1.3,13.8,1.5,18.0,2.1,8.3,1.8,5.0,0.7,6.8,1.2,10.0,1.7,2.4,0.8,4.3,0.6,6.1,0.9,9.2,1.4,1.8,0.5,47825,1653,57285,3847,78003,5331,35824,1821,69033,2276,80793,2982,100539,4456,51130,3304,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X)
5000900US0610,0610,"Congressional District 10 (109th Congress), California",246217,5147,169883,5033,133434,4773,76334,4319,4.5,0.8,2.8,0.7,0.9,0.6,8.9,1.9,3.2,0.6,1.4,0.5,0.6,0.3,7.6,1.7,7.2,0.9,5.6,1.2,3.5,1.0,12.1,1.9,7.8,1.0,5.5,1.1,4.0,1.0,12.2,2.0,11.7,1.3,10.4,1.2,9.1,1.3,15.4,2.8,18.4,1.4,17.9,1.6,17.4,1.7,19.8,2.5,12.7,1.1,13.6,1.3,14.0,1.5,9.7,1.6,18.4,1.3,22.2,1.8,25.4,2.1,9.3,1.7,8.0,0.9,10.0,1.2,12.0,1.5,2.6,1.0,8.2,1.0,10.6,1.4,13.1,1.7,2.5,0.6,71355,1776,87373,3463,100571,3060,42705,3243,93223,2750,108145,3572,121415,4124,56323,2997,25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
5000900US0611,0611,"Congressional District 11 (109th Congress), California",251647,4820,186477,5438,148209,5478,65170,4255,4.2,0.7,2.8,0.7,1.1,0.5,9.7,2.0,3.3,0.6,1.8,0.5,1.0,0.5,7.9,1.9,7.8,1.0,6.3,1.0,3.6,0.9,12.8,2.5,8.4,1.1,8.0,1.4,6.8,1.4,10.2,2.1,11.7,1.1,9.5,1.1,8.6,1.3,17.3,2.6,17.1,1.3,17.7,1.6,16.8,1.6,15.3,2.5,13.4,1.4,14.1,1.4,15.0,1.6,11.0,2.8,19.0,1.3,21.5,1.4,24.8,1.7,10.2,2.3,6.9,0.8,7.8,0.9,9.4,1.1,3.8,1.8,8.2,1.1,10.5,1.4,12.9,1.7,1.9,0.8,71031,1906,81766,2574,94963,3379,42556,2758,93120,3848,104858,5230,118763,6204,56235,3488,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
5000900US0612,0612,"Congressional District 12 (109th Congress), California",237010,4402,155626,4619,119191,4030,81384,4181,4.8,0.6,2.2,0.6,1.6,0.6,9.9,1.6,3.8,0.7,1.4,0.6,0.7,0.4,8.9,1.6,7.0,1.0,5.8,1.3,3.7,0.8,9.7,1.9,6.5,0.8,6.0,1.1,5.1,1.0,7.9,1.5,11.3,1.2,10.3,1.3,8.7,1.2,14.6,2.3,17.8,1.4,18.0,1.7,16.7,1.6,17.5,2.3,14.3,1.1,14.8,1.2,15.2,1.5,12.3,2.0,18.1,1.3,22.5,1.7,25.0,2.0,9.5,1.6,7.9,1.0,8.7,1.1,10.6,1.4,5.6,1.5,8.5,0.9,10.4,1.1,12.7,1.4,4.1,1.6,73033,2352,83267,2167,96528,4054,48751,3316,94636,2980,107398,3628,120279,4405,66311,5378,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X)
5000900US0613,0613,"Congressional District 13 (109th Congress), California",213356,5474,156905,4788,115826,4447,56451,4319,4.9,0.8,3.6,0.8,1.8,0.6,10.2,2.6,3.1,0.7,1.6,0.6,0.9,0.4,7.7,2.1,7.8,1.0,6.6,1.1,5.4,1.3,12.1,2.1,6.5,0.9,5.7,1.0,4.3,1.1,9.7,1.8,14.0,1.3,11.7,1.4,10.4,1.5,18.9,3.5,18.8,1.7,18.6,2.1,18.2,1.9,21.1,3.4,15.2,1.6,16.8,1.9,16.6,2.1,9.8,2.7,17.3,1.5,20.5,1.8,23.4,1.9,6.5,1.8,7.1,0.9,8.5,1.1,10.7,1.4,2.5,1.1,5.3,0.7,6.5,0.9,8.3,1.1,1.5,1.0,67788,4038,78749,3492,89421,3487,42536,2597,84054,2311,94004,2787,105248,3761,51980,3797,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X)
5000900US0614,0614,"Congressional District 14 (109th Congress), California",241298,5339,157839,4490,126575,4343,83459,4624,4.4,0.8,2.3,0.8,1.4,0.8,9.0,1.7,2.8,0.5,1.4,0.5,0.8,0.4,5.9,1.2,6.8,1.1,5.6,1.3,3.4,1.0,10.4,2.0,6.5,0.8,6.1,1.1,3.9,1.0,8.1,1.3,10.0,1.1,8.1,1.2,7.3,1.2,13.3,2.3,14.0,1.2,12.1,1.4,10.7,1.4,17.0,2.3,12.9,1.5,12.3,1.5,12.6,1.7,13.0,2.2,17.4,1.2,20.1,1.6,21.8,1.9,12.2,1.7,9.8,0.9,11.8,1.2,14.0,1.5,5.5,1.3,15.4,1.2,20.3,1.6,24.0,2.0,5.6,1.2,84858,3417,103597,3913,117286,5024,54421,4933,118545,4280,139231,5443,155914,6168,75095,3785,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.6,(X)
